framework,time_train_s,metric_error,time_infer_s,bestdiff,loss_rescaled,time_train_s_rescaled,time_infer_s_rescaled,rank,rank=1_count,rank=2_count,rank=3_count,rank>3_count,error_count
XGBoost_r39,60.001963121012636,81157.59138242106,0.00010455054769317528,0.23856543739363406,0.06921629325111192,47.341585777903624,26.171796759621913,214.7,0,0,0,95,9
XGBoost_r131,33.81169142723083,85901.92683044446,0.00013020018765766216,0.24605596640066366,0.06948413747462298,30.160953633949706,20.857148538556498,216.23888888888888,0,0,0,90,14
XGBoost_r145,13.284518154462178,85997.53713855556,9.7341552120548e-05,0.24431169483485052,0.06866668507754871,12.632671992796572,9.580371514656257,216.51666666666668,0,1,0,89,14
LightGBM_r33,28.961493360996247,75771.8018303,0.00013122748230619328,0.2266702104048549,0.06376945673793441,16.65531231911952,55.759588858830305,216.995,0,0,0,100,4
LightGBM_r94,24.913786908413503,80270.65413542553,0.00034459960402112653,0.2359603333499829,0.0648260426959515,17.97929369310106,76.10673834600388,218.3404255319149,0,0,0,94,10
LightGBM_r13,33.41493754103632,74596.35446188119,0.00014197661263401883,0.23645520908185777,0.06183484194017517,18.516507118288015,65.91558541474262,218.82178217821783,0,0,1,100,3
LightGBM_r9,88.41271201535767,73363.64605313724,0.00022053058617787607,0.23752694066556126,0.06983453257891215,28.493869451217833,63.52847363235469,219.25980392156862,0,0,0,102,2
XGBoost_r14,180.29113521575928,77363.862107,0.00011850740478369035,0.2362017524569079,0.06657179714010254,76.04247869550352,29.122138272278768,219.835,0,0,1,99,4
LightGBM_r19,29.427733418965104,75274.75243574257,0.00013660949963862672,0.2375921742074454,0.06723529348586607,14.908871004288503,47.93632857883698,219.94554455445544,0,1,0,100,3
XGBoost_r20,200.67353036668567,78163.7781829293,0.0001436382842823352,0.24083194367199343,0.06840372043963422,78.93596230507478,38.9914890553212,220.85858585858585,0,0,0,99,5
XGBoost_r25,173.67545680901438,79628.19455103093,0.00017808865882114005,0.238115032732546,0.06775436495041814,87.32380127694087,48.18347957548203,222.2164948453608,0,0,0,97,7
CatBoost_r24,238.805261466695,88647.11553195401,0.0008425409293210131,0.2230717980480881,0.06014209838320758,384.009009524751,10.065573908739351,222.70114942528735,0,0,0,87,17
XGBoost_r66,69.86096915285638,82001.69286946808,0.00013542674059366982,0.2412132530452773,0.07253215830690053,43.38737647856029,27.363756895494298,222.7127659574468,0,0,1,93,10
XGBoost_r74,75.06787868468992,82987.83812301075,0.0001624257722812975,0.23864969769339867,0.06916766336711001,48.22440736894004,30.165592805221227,223.59139784946237,0,0,0,93,11
CatBoost_r59,63.00757326730868,93188.03375768292,0.0010271404025674789,0.2260830166658218,0.06683770462646646,106.98814072965607,10.993804724637215,223.7987804878049,1,0,0,81,22
XGBoost_r68,58.01803224391126,82924.71096691489,0.00012775387757328738,0.2390556762945491,0.07279192429714816,40.69342782932362,24.014357267125433,223.93617021276594,0,0,0,94,10
CatBoost_r41,24.44038625223091,94579.4564126506,0.0005480148767436335,0.22104915596833757,0.06375838005146497,26.889763093142864,2.106803521424645,224.1867469879518,0,2,0,81,21
XGBoost_r40,109.22821641475596,82204.49556468085,0.00017440044737342955,0.23867373997096297,0.07526248108935346,67.69617308750927,36.48636652026664,224.40425531914894,0,1,1,92,10
LightGBM_r35,38.477301726341246,76567.01331729999,0.00023343889706943955,0.2427482199623074,0.07672552236703914,25.924879762301153,97.074030813239,225.085,0,0,0,100,4
LightGBM_r26,97.88979857444764,75486.30033379998,0.0005005766071777438,0.2334517360658114,0.07523534958403628,43.53938435142052,109.85778853752417,225.195,0,2,1,97,4
XGBoost_r59,69.14755114595941,82225.67944414893,0.00014186472870815432,0.2422112875268698,0.07197671711776535,46.89849452999404,28.61986880490075,225.2340425531915,0,0,0,94,10
XGBoost_r11,177.65392887830734,76628.69481,0.00010587755102919345,0.23328054486134517,0.06539550045466369,65.94081181402635,27.458660652769495,225.88,0,0,2,98,4
XGBoost_r138,57.707042847739324,85811.97172666667,0.00019276548911221177,0.24654308428157706,0.07399422409222829,49.182194044811794,29.84614126988345,226.11666666666667,0,0,0,90,14
XGBoost_r189,17.855845997068617,86161.96866255555,9.961985129095538e-05,0.24656640493610027,0.07175919592409047,17.085225859242687,12.284068026611001,227.0388888888889,0,0,0,90,14
LightGBM_r43,64.36698599054355,76852.65471212122,0.00042722221435779697,0.24315599453771916,0.07672275438816183,38.836373581236174,134.44756225180356,227.04545454545453,0,1,1,97,5
XGBoost_r35,126.63938915855006,81548.63646431579,0.00019446870383283877,0.24539796993309726,0.07424516104972359,101.85169499412257,51.130390473781766,227.32631578947368,0,0,0,95,9
XGBoost_r49,59.158298309225785,81891.28825842106,0.00011337407012268198,0.2464141491585261,0.07079163936306916,51.65789247618055,26.69149121374794,228.18421052631578,0,0,0,95,9
XGBoost_r30,96.11065497497718,80911.40335552083,0.00013581085142841872,0.23929083232137457,0.07167388449590494,60.89072675072691,31.611205278571145,228.234375,0,0,1,95,8
CatBoost_r34,34.628589488211134,91764.27985404762,0.0005573898348115768,0.2267317425986575,0.06401178596826076,40.606629516399984,2.621209569097646,228.38690476190476,0,0,0,84,20
XGBoost_r3,217.77290163181797,76663.87407841584,0.0001271843023320647,0.2426798957005186,0.071977103475312,78.56665328809585,36.23359345705796,228.48019801980197,1,1,0,99,3
LightGBM_r5,160.05952648321787,74799.93476558823,0.0004203891501451849,0.24904358626429338,0.07921012961888083,43.978952860187405,118.9029698603784,228.73529411764707,0,0,0,102,2
LightGBM_r80,19.752708656092484,79173.96830374999,0.00020038187524450233,0.2400933359050967,0.0745857579304,9.152106081842502,38.16605964321319,228.82291666666666,0,0,0,96,8
XGBoost_r126,13.113628310627407,85876.513678,8.110973693477479e-05,0.2481672698361334,0.07057288406729795,12.084723189243379,9.394216180550567,229.16666666666666,0,0,0,90,14
XGBoost_r29,137.50357599804798,80605.36540875,0.0001440820883208694,0.2344477708124588,0.06774649482509658,76.71234001123015,39.11413027079143,229.265625,0,0,0,96,8
LightGBM_r46,73.70426711014339,77380.60499581633,0.0004087371138933043,0.2387880279059026,0.07439840567379724,28.40782097150206,68.32016994599894,229.55612244897958,0,0,0,98,6
XGBoost_r166,30.901180858082242,86765.07779766667,0.00012119938281226914,0.24573913584496007,0.0706819434028877,25.2615000517945,17.06485910316605,229.5611111111111,0,1,0,89,14
CatBoost_r46,18.068969183657543,94195.02387156627,0.0005501490405362459,0.22132054703169066,0.06291599294076894,23.47144862503478,2.4785183833417372,229.96385542168676,0,0,0,83,21
XGBoost_r54,43.80258668229935,82573.12572765959,0.0001005844394655354,0.2386217104008251,0.06974694980103008,27.138851525640668,17.332028552829367,230.2659574468085,0,0,0,94,10
LightGBM_r75,20.48762011528015,77849.52199876288,0.00016206988332369464,0.23280491403000206,0.07360295721019665,7.91577187753204,18.256920717001247,230.44329896907217,1,0,1,95,7
LightGBM_r11,75.22345804233177,73923.37534372549,0.00022353301960434087,0.23757461188579293,0.072082611119262,24.942536299701505,47.66220057558263,230.59803921568627,0,2,0,100,2
LightGBM_r68,57.89801717291073,77724.2789744898,0.00041739453463041635,0.2394919000055921,0.0758777660904686,27.008952619454902,102.03970201548768,230.8877551020408,1,0,0,97,6
XGBoost_r96,41.0725643168325,84346.39431336956,0.00010927144427407644,0.24706279038091433,0.07334192981108413,24.26126206219947,17.74839003701907,231.3858695652174,0,1,0,91,12
CatBoost_r40,24.769577023494673,93440.73772180724,0.0005644006674582939,0.22263744529282264,0.06024071359328781,37.357379300503965,2.605325955241089,231.51807228915663,0,0,0,83,21
XGBoost_r17,184.10192992711308,78476.31946989898,0.0001378730148207798,0.242847818673792,0.06889226380970818,72.29530744504504,32.5926248304638,231.6010101010101,0,0,0,99,5
XGBoost_r79,53.92795887301045,82898.63188795699,0.00012518061719390099,0.24027665244566682,0.07076000975409613,32.11390384651001,23.35309877673265,231.66129032258064,1,0,0,92,11
CatBoost_r95,55.64169183449867,98738.72780884615,0.0006614013946690784,0.23657853992930178,0.06705922995929342,92.41014497759265,5.22331594727604,231.83333333333334,0,1,0,77,26
XGBoost_r130,23.692235803604127,86107.80184077777,9.860595236104005e-05,0.24608231417259682,0.06813737498032295,21.1107062437999,14.132568299641912,231.8388888888889,0,0,0,90,14
LightGBM_r15,35.16680632015266,73915.79210227724,0.00017319676364925475,0.24225098436767142,0.0667340375112945,20.696504072881996,81.60373560207718,232.0049504950495,0,0,0,101,3
XGBoost_r110,27.31618909259419,84925.89661439562,0.0001130397974832074,0.2476812222817362,0.07432605623611137,21.20080272300219,14.531171139253516,232.06043956043956,0,0,0,91,13
XGBoost_r122,44.72375899685754,86194.37905633333,0.0001423044528743999,0.24375203691114025,0.07184504148221116,37.17222752399309,22.291900409100037,232.4388888888889,0,0,0,90,14
XGBoost_r103,44.758578816185825,84383.16347402173,0.0001233644779030152,0.24156619363759865,0.07092719958875594,28.659395072830904,19.83778903934942,232.5108695652174,0,0,0,92,12
XGBoost_r133,24.33481807178921,86089.6079281111,0.0001101918617236596,0.24907399403226624,0.0684883738636083,22.17697128470864,15.606984954112182,232.54444444444445,0,0,0,90,14
LightGBM_r22,64.21569914156848,75558.11947277228,0.0003422645404684283,0.255518834378534,0.07853485272666208,28.504282939992517,116.12405771996825,233.0,0,0,1,100,3
XGBoost_r43,49.65648785892286,81288.59205315789,8.321347524020814e-05,0.23595302184109038,0.06934696551214235,38.70544428720521,19.959639576897366,233.1,0,1,0,94,9
LightGBM_r71,39.007309043530334,77871.52912360826,0.0003641589006748114,0.24356533957130663,0.07652322817332177,18.900816710101687,93.60501409311333,233.91752577319588,0,1,1,95,7
LightGBM_r21,149.3027796910541,74540.13038821782,0.00039601425506148927,0.24764368321488128,0.07368756498094141,39.43382480524519,107.67080551316742,233.9851485148515,0,0,1,100,3
XGBoost_r93,32.17175697243732,84200.17379043478,9.37581638104464e-05,0.24440681287384602,0.07280660727500106,20.567174777152555,15.171799561427433,234.04347826086956,0,0,1,91,12
XGBoost_r143,47.00659031338162,86528.19817433333,0.0001502521572462257,0.24900682138819272,0.07101602666259989,36.841187876571325,21.994668451692412,234.2277777777778,0,0,0,90,14
LightGBM_r31,56.50798513650894,76098.2765816,0.00022368156703015584,0.24116513819188845,0.07762894606399891,26.868561021044602,66.57408238340635,234.3,1,0,0,99,4
LightGBM_r30,27.7350914311409,75599.20206920001,0.00014574078264576192,0.22948590440110753,0.06948444803147492,19.249286692997664,66.06368601574883,234.57,0,0,0,100,4
CatBoost_r29,34.85897220844446,91275.10800255813,0.0004857870694441448,0.2267956575613353,0.06490711594686913,44.80571547290447,2.409208779972298,234.6453488372093,1,0,0,85,18
LightGBM_r70,27.931870261017156,76461.2612417347,0.00015099984395204697,0.2378945695112805,0.07774732490851737,10.686334245135654,23.033995903441973,234.74489795918367,0,0,0,98,6
